StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,Q1,Q2,Q3,QID6_First Click,QID6_Last Click,QID6_Page Submit,QID6_Click Count,T_First Click,T_Last Click,T_Page Submit,T_Click Count,1,2,3,4,5,6,7,8,9,10,T_First Click,T_Last Click,T_Page Submit,T_Click Count,11,12,13,14,15,16,17,18,19,20,T_First Click,T_Last Click,T_Page Submit,T_Click Count,21,22,23,24,25,26,27,28,29,30,T_First Click,T_Last Click,T_Page Submit,T_Click Count,31,32,33,34,35,36,37,38,39,40,T_First Click,T_Last Click,T_Page Submit,T_Click Count,41,42,43,44,45,46,47,48,49,50,T_First Click,T_Last Click,T_Page Submit,T_Click Count,51,52,53,54,55,56,57,58,59,60,T_First Click,T_Last Click,T_Page Submit,T_Click Count,61,62,63,64,65,66,67,68,69,70,T_First Click,T_Last Click,T_Page Submit,T_Click Count,71,72,73,74,75,76,77,78,79,80,SC0,SC1,SC2,Q_TotalDuration,Date,Time
3/5/2019 11:18,3/5/2019 11:38,IP Address,144.121.36.228,100,1186,TRUE,3/5/2019 11:38,R_279BIwq7i9jFvDd,,,,,42.31790161,-72.64019775,anonymous,EN,28.211,33.283,33.994,3,3/5/2019,165,Morph21,858.472,860.406,862.209,2,4.233,28.16,29.531,13,unforeseen,calender,truly,argument,disappear,siege,Carribean,accomodation,environment,committee,3.472,28.688,29.674,13,ecstasy,foreseeable,millennium,pavillion,school,persistant,propaganda,assasination,colleague,knowledge,2.836,32.227,33.07,13,apparently,glamorous,definitely,tomorrow,wierd,noticable,necessary,independent,foriegn,wherever,5.725,42.646,43.073,12,Fahrenheit,seperate,mother,mispell,succesful,curiosity,across,irresistible,bizarre,completely,2.318,27.773,29.073,10,tendency,fluorescent,achieve,religous,preferred,existence,jist,until,license,teacher,3.918,38.223,40.036,19,humorous,tongue,gaurd,recieve,publically,incidentally,cemetary,posession,agressive,liason,6.684,45.924,46.709,16,threshold,buisness,dilemna,occasion,unforeseen,disappoint,chauffer,Portugese,immediately,interrupt,4.781,29.077,29.997,10,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,54,26,28,1186,3/5/2019,11:38 AM
3/21/2019 15:35,3/21/2019 15:46,IP Address,144.121.36.237,100,658,TRUE,3/21/2019 16:01,R_2tD7MOrvC7pLrpp,,,,,42.31790161,-72.64019775,anonymous,EN,1.093,12.205,13.358,3,3/21/2019,167,Morph21,0,0,393.064,0,7.106,34.617,35.869,14,unforeseen,calendar,truly,argument,disappear,siege,Carribean,accommodation,environment,committee,2.301,31.664,32.452,14,ecstacy,forseeable,millenium,pavillion,school,persistent,propaganda,assasination,colleague,knowledge,1.528,22.056,22.968,12,apparently,glamourous,definitely,tomorrow,weird,noticable,neccessary,independent,foreign,wherever,2.317,32.148,32.895,13,Fahrenheit,seperate,mother,mispell,successful,curiosity,across,irresistible,bizzare,completely,1.425,24.226,25.042,14,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,license,teacher,1.662,24.734,26.148,12,humourous,tongue,guard,receive,publicly,incidently,cemetery,possession,agressive,liaison,3.804,34.435,35.415,17,threshold,business,dilemma,occasion,unforseen,disappoint,chauffer,Portugese,immediately,interrupt,3.296,27.953,29.044,13,beginning,resistence,Neanderthal,table,refered,piece,forty,politician,embarass,harrassment,57,23,34,658,3/21/2019,3:46 PM
3/25/2019 13:42,3/25/2019 14:34,IP Address,144.121.36.248,100,3129,TRUE,3/25/2019 15:05,R_2THv04G2xyINWM3,,,,,42.31790161,-72.64019775,anonymous,EN,82.64,86.903,87.735,3,3/25/2019,168,Morph21,0,0,2347.732,0,3.073,44.436,46.353,12,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accomodation,environment,committee,12.251,42.363,43.581,11,ecstacy,forseeable,millenium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,2.608,25.639,26.301,12,apparently,glamourous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,4.701,39.47,40.457,11,Farenheit,separate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,1.9,29.16,30.412,10,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,2.982,26.615,27.426,12,humorous,tongue,guard,receive,publicly,incidentally,cemetery,posession,aggressive,liaison,5.823,31.671,32.868,10,threshold,business,dilemma,occasion,unforseen,disappoint,chauffeur,Portugese,immediately,interrupt,2.674,31.841,33.319,11,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarrass,harassment,66,14,52,3129,3/25/2019,2:34 PM
3/26/2019 11:22,3/26/2019 11:42,IP Address,144.121.36.230,100,1200,TRUE,3/26/2019 11:42,R_1Qsjyz03KvjKl6j,,,,,42.31790161,-72.64019775,anonymous,EN,18.595,24.147,25.18,4,3/26/2019,169,Morph21,0,0,952.136,0,2.301,20.681,21.966,12,unforseen,calendar,truly,arguement,disappear,siege,Carribean,accomodation,environment,committee,1.167,26.88,27.916,13,ecstasy,forseeable,millenium,pavillion,school,persistant,propaganda,assasination,colleague,knowledge,3.205,33.893,34.882,13,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,1.295,28.004,28.88,13,Fahrenheit,seperate,mother,misspell,successful,curiosity,across,irresistable,bizarre,completely,1.458,25.25,26.026,14,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,1.541,25.438,26.797,16,humourous,tongue,guard,receive,publicly,incidentally,cemetary,possession,aggressive,liaison,1.247,23.511,24.722,14,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,1.59,17.766,18.678,12,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,66,14,52,1200,3/26/2019,11:42 AM
4/2/2019 11:04,4/2/2019 11:22,IP Address,144.121.36.232,100,1104,TRUE,4/2/2019 11:22,R_1divJmamlAMLjJw,,,,,42.31790161,-72.64019775,anonymous,EN,16.267,20.874,21.906,3,4/2/2019,170,Morph21,0,0,806.87,0,4.463,36.683,37.837,11,unforseen,calendar,truely,arguement,disappear,siege,Carribean,accommodation,environment,committee,2.344,35.685,36.917,10,ecstasy,foreseeable,millenium,pavillion,school,persistent,propaganda,assassination,colleague,knowledge,2.782,36.775,37.69,14,apparently,glamorous,definitely,tommorow,weird,noticeable,necessary,independent,foreign,wherever,1.506,31.895,32.796,11,Fahrenheit,separate,mother,misspell,successful,curiousity,across,irresistable,bizzare,completely,2.249,22.727,23.508,12,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,1.413,31.226,32.605,13,humourous,tongue,guard,receive,publically,incidentally,cemetery,possession,aggressive,liaison,1.501,35.152,36.386,12,threshold,buisness,dilemna,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,1.685,22.648,24.471,10,beginning,resistance,Neanderthal,table,referred,piece,fourty,politician,embarrass,harrassment,63,17,46,1104,4/2/2019,11:22 AM
4/9/2019 10:37,4/9/2019 11:27,IP Address,144.121.36.243,100,3009,TRUE,4/9/2019 11:27,R_2YWde0G16g1cNkF,,,,,42.31790161,-72.64019775,anonymous,EN,1841.093,1845.949,1846.902,4,4/9/2019,171,Morph21,0,0,30.519,0,4.021,40.921,48.235,11,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accomodation,environment,committee,12.613,49.556,52.327,12,ecstacy,forseeable,millenium,pavilion,school,persistant,propaganda,assassination,colleague,knowledge,1.904,39.54,42.432,11,apparently,glamourous,definitely,tomorrow,weird,noticable,necessary,independent,foreign,wherever,2.011,48.115,69.421,10,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistible,bizzare,completely,2.948,25.812,27.589,11,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,3.995,33.737,36.821,12,humorous,tongue,guard,receive,publicly,incidentally,cemetary,posession,agressive,liaison,3.756,67.773,69.658,11,threshold,business,dilemna,ocassion,unforseen,disappoint,chauffeur,Portuguese,immediately,interupt,3.135,30.782,32.819,10,beginning,resistance,Neanderthal,table,referred,piece,fourty,politician,embarass,harassment,62,18,44,3009,4/9/2019,11:27 AM
4/11/2019 11:07,4/11/2019 11:27,IP Address,144.121.36.238,100,1157,TRUE,4/11/2019 11:27,R_3Pop50CwAOuolBT,,,,,42.31790161,-72.64019775,anonymous,EN,16.617,21.76,22.797,2,4/11/2019,172,Morph21,0,0,884.208,0,2.496,37.943,40.248,14,unforseen,calendar,truly,argument,dissapear,seige,Carribean,accomodation,environment,committee,1.626,31.923,32.851,13,ecstasy,forseeable,millenium,pavillion,school,persistant,propaganda,assasination,colleague,knowledge,2.062,25.469,26.266,11,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independant,foreign,wherever,2.097,25.138,25.876,14,Farenheit,seperate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,1.611,22.314,22.965,11,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,liscense,teacher,2.602,28.788,29.461,11,humorous,tongue,guard,recieve,publicly,incidentally,cemetary,posession,agressive,liaison,2.98,30.875,32.199,10,threshold,business,dilemma,occasion,unforseen,dissapoint,chauffeur,Portugese,immediately,interrupt,1.64,26.072,27.107,13,beginning,resistence,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,55,25,30,1157,4/11/2019,11:27 AM
4/23/2019 11:24,4/23/2019 11:49,IP Address,144.121.36.232,100,1530,TRUE,4/23/2019 11:49,R_rkdL4DxgvkSxgPL,,,,,42.31790161,-72.64019775,anonymous,EN,19.271,24.918,26.607,3,4/23/2019,173,Morph21,0,0,1094.894,0,8.223,48.087,49.551,12,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,2.545,65.098,66.13,10,ecstasy,forseeable,millenium,pavilion,school,persistent,propaganda,assasination,colleague,knowledge,2.735,45.125,45.901,11,apparently,glamorous,definitely,tomorrow,wierd,noticeable,neccessary,independent,foreign,wherever,4.144,71.68,72.429,12,Farenheit,seperate,mother,misspell,successful,curiosity,across,irresistable,bizarre,completely,1.975,27.495,28.566,11,tendency,florescent,achieve,religious,preferred,existence,gist,until,license,teacher,2.775,44.254,45.739,12,humorous,tongue,guard,recieve,publicly,incidently,cemetery,posession,agressive,liason,4.582,40.168,41.092,11,threshhold,business,dilemma,occasion,unforeseen,dissapoint,chauffeur,Portuguese,immediately,interupt,4.98,45.82,46.977,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harrassment,60,20,40,1530,4/23/2019,11:49 AM
4/23/2019 12:16,4/23/2019 14:37,IP Address,144.121.36.232,100,8453,TRUE,4/23/2019 14:37,R_2SH9t1M6sfkJyRD,,,,,42.31790161,-72.64019775,anonymous,EN,6607.159,6616.542,6617.404,3,4/23/2019,174,Morph21,0,0,5.187,0,2.896,27.888,28.736,10,unforeseen,calendar,truly,argument,disappear,seige,Carribean,accomodation,environment,committee,3.047,33.694,34.667,12,ecstasy,foreseeable,millenium,pavillion,school,persistent,propoganda,assassination,colleague,knowledge,3.351,25.559,27.526,11,apparently,glamorous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,2.61,40.65,41.44,11,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistable,bizarre,completely,1.275,31.556,32.352,10,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,2.7,27.316,27.96,11,humorous,tongue,guard,receive,publicly,incidently,cemetary,posession,aggressive,liaison,2.681,26.578,29.211,10,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,2.268,20.131,20.843,10,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,69,11,58,8453,4/23/2019,2:37 PM
4/25/2019 12:23,4/25/2019 14:56,IP Address,144.121.36.235,100,9148,TRUE,4/25/2019 14:56,R_3O6WPUKF9Fxn8Sf,,,,,42.31790161,-72.64019775,anonymous,EN,3938.464,3945.615,3946.906,4,4/25/2019,175,Morph21,0.846,0.846,3228.662,1,5.314,46.498,51.218,12,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,3.365,64.085,67.093,13,ecstasy,forseeable,millenium,pavillion,school,persistent,propoganda,assassination,colleague,knowledge,1.173,37.421,39.378,15,apparently,glamourous,definitely,tomorrow,wierd,noticeable,necessary,independent,foreign,wherever,2.421,36.213,38.127,20,Farenheit,seperate,mother,mispell,successful,curiosity,across,irresistable,bizarre,completely,1.475,17.996,18.464,10,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,license,teacher,3.282,34.219,35.01,13,humorous,tongue,guard,receive,publically,incidentally,cemetery,possession,aggressive,liaison,1.195,30.627,33.32,13,threshold,business,dilemma,occasion,unforseen,dissapoint,chauffeur,Portuguese,immediately,interrupt,2.196,26.388,27.228,11,beginning,resistence,Neanderthal,table,referred,piece,fourty,politician,embarass,harassment,62,18,44,9148,4/25/2019,2:56 PM
5/6/2019 11:17,5/6/2019 11:34,IP Address,144.121.36.248,100,1010,TRUE,5/6/2019 11:34,R_32JTlabfgJzQFcm,,,,,42.31790161,-72.64019775,anonymous,EN,52.491,651.894,652.795,7,5/6/2019,176,Morph21,1.612,7.4,8.698,6,4.124,38.023,39.33,15,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accomodation,environment,committee,3.325,41.032,43.562,20,ecstasy,foreseeable,millenium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,0.06,37.941,39.134,19,apparently,glamorous,definitely,tomorrow,weird,noticeable,neccessary,independent,foreign,wherever,1.563,31.807,33.242,18,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistable,bizarre,completely,4.776,39.324,41.905,35,tendency,fluorescent,achieve,religious,preferred,existence,jist,until,license,teacher,2.158,41.356,43.347,35,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,3.153,40.787,42.705,22,threshold,business,dilemma,occasion,unforseen,disappoint,chauffeur,Portuguese,immediately,interrupt,3.983,43.459,44.665,17,beginning,resistance,Neanderthal,table,referred,piece,fourty,politician,embarrass,harassment,72,8,64,1010,5/6/2019,11:34 AM
4/30/2019 12:26,4/30/2019 13:17,IP Address,144.121.36.251,5,3066,FALSE,5/7/2019 13:17,R_1PR96HZfs6ZXdjE,,,,,,,anonymous,EN,2889.171,2896.258,2897.169,4,4/30/2019,176,Morph21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3066,,
5/2/2019 11:14,5/2/2019 11:32,IP Address,144.121.36.226,100,1091,TRUE,5/2/2019 11:32,R_3MoLgv7OxxhJXxu,,,,,42.31790161,-72.64019775,anonymous,EN,22.362,27.719,29.593,2,5/2/2019,177,Morph21,0,0,761.973,0,5.939,42.003,43.381,20,unforseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,5.457,41.605,42.511,23,ecstasy,foreseeable,millenium,pavillion,school,persistant,propaganda,assassination,colleague,knowledge,3.076,29.976,30.812,19,apparantly,glamourous,definitely,tomorrow,weird,noticeable,necessary,independant,foreign,wherever,1.523,27.608,28.888,21,Fahrenheit,separate,mother,misspell,successful,curiousity,across,irresistable,bizarre,completely,1.833,34.907,37.413,22,tendancy,fluorescent,achieve,religous,preferred,existence,gist,until,license,teacher,1.955,28.098,29.442,16,humorous,tongue,guard,receive,publicly,incidentally,cemetery,posession,aggressive,liason,2.146,36.602,41.138,21,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,2.246,32.297,33.24,23,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,66,14,52,1091,5/2/2019,11:32 AM
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID4_FIRST_CLICK""}","{""ImportId"":""QID4_LAST_CLICK""}","{""ImportId"":""QID4_PAGE_SUBMIT""}","{""ImportId"":""QID4_CLICK_COUNT""}","{""ImportId"":""QID1_TEXT""}","{""ImportId"":""QID2_TEXT""}","{""ImportId"":""QID3""}","{""ImportId"":""QID6_FIRST_CLICK""}","{""ImportId"":""QID6_LAST_CLICK""}","{""ImportId"":""QID6_PAGE_SUBMIT""}","{""ImportId"":""QID6_CLICK_COUNT""}","{""ImportId"":""QID98_FIRST_CLICK""}","{""ImportId"":""QID98_LAST_CLICK""}","{""ImportId"":""QID98_PAGE_SUBMIT""}","{""ImportId"":""QID98_CLICK_COUNT""}","{""ImportId"":""QID97""}","{""ImportId"":""QID100""}","{""ImportId"":""QID101""}","{""ImportId"":""QID102""}","{""ImportId"":""QID103""}","{""ImportId"":""QID104""}","{""ImportId"":""QID105""}","{""ImportId"":""QID106""}","{""ImportId"":""QID107""}","{""ImportId"":""QID108""}","{""ImportId"":""QID109_FIRST_CLICK""}","{""ImportId"":""QID109_LAST_CLICK""}","{""ImportId"":""QID109_PAGE_SUBMIT""}","{""ImportId"":""QID109_CLICK_COUNT""}","{""ImportId"":""QID110""}","{""ImportId"":""QID111""}","{""ImportId"":""QID112""}","{""ImportId"":""QID113""}","{""ImportId"":""QID114""}","{""ImportId"":""QID115""}","{""ImportId"":""QID116""}","{""ImportId"":""QID117""}","{""ImportId"":""QID118""}","{""ImportId"":""QID119""}","{""ImportId"":""QID120_FIRST_CLICK""}","{""ImportId"":""QID120_LAST_CLICK""}","{""ImportId"":""QID120_PAGE_SUBMIT""}","{""ImportId"":""QID120_CLICK_COUNT""}","{""ImportId"":""QID121""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID125""}","{""ImportId"":""QID126""}","{""ImportId"":""QID127""}","{""ImportId"":""QID128""}","{""ImportId"":""QID129""}","{""ImportId"":""QID130""}","{""ImportId"":""QID131_FIRST_CLICK""}","{""ImportId"":""QID131_LAST_CLICK""}","{""ImportId"":""QID131_PAGE_SUBMIT""}","{""ImportId"":""QID131_CLICK_COUNT""}","{""ImportId"":""QID132""}","{""ImportId"":""QID133""}","{""ImportId"":""QID134""}","{""ImportId"":""QID135""}","{""ImportId"":""QID136""}","{""ImportId"":""QID137""}","{""ImportId"":""QID138""}","{""ImportId"":""QID139""}","{""ImportId"":""QID140""}","{""ImportId"":""QID141""}","{""ImportId"":""QID142_FIRST_CLICK""}","{""ImportId"":""QID142_LAST_CLICK""}","{""ImportId"":""QID142_PAGE_SUBMIT""}","{""ImportId"":""QID142_CLICK_COUNT""}","{""ImportId"":""QID143""}","{""ImportId"":""QID144""}","{""ImportId"":""QID145""}","{""ImportId"":""QID146""}","{""ImportId"":""QID147""}","{""ImportId"":""QID148""}","{""ImportId"":""QID149""}","{""ImportId"":""QID150""}","{""ImportId"":""QID151""}","{""ImportId"":""QID152""}","{""ImportId"":""QID153_FIRST_CLICK""}","{""ImportId"":""QID153_LAST_CLICK""}","{""ImportId"":""QID153_PAGE_SUBMIT""}","{""ImportId"":""QID153_CLICK_COUNT""}","{""ImportId"":""QID154""}","{""ImportId"":""QID155""}","{""ImportId"":""QID156""}","{""ImportId"":""QID157""}","{""ImportId"":""QID158""}","{""ImportId"":""QID159""}","{""ImportId"":""QID160""}","{""ImportId"":""QID161""}","{""ImportId"":""QID162""}","{""ImportId"":""QID163""}","{""ImportId"":""QID164_FIRST_CLICK""}","{""ImportId"":""QID164_LAST_CLICK""}","{""ImportId"":""QID164_PAGE_SUBMIT""}","{""ImportId"":""QID164_CLICK_COUNT""}","{""ImportId"":""QID165""}","{""ImportId"":""QID166""}","{""ImportId"":""QID167""}","{""ImportId"":""QID168""}","{""ImportId"":""QID169""}","{""ImportId"":""QID170""}","{""ImportId"":""QID171""}","{""ImportId"":""QID172""}","{""ImportId"":""QID173""}","{""ImportId"":""QID174""}","{""ImportId"":""QID175_FIRST_CLICK""}","{""ImportId"":""QID175_LAST_CLICK""}","{""ImportId"":""QID175_PAGE_SUBMIT""}","{""ImportId"":""QID175_CLICK_COUNT""}","{""ImportId"":""QID176""}","{""ImportId"":""QID177""}","{""ImportId"":""QID178""}","{""ImportId"":""QID179""}","{""ImportId"":""QID180""}","{""ImportId"":""QID181""}","{""ImportId"":""QID182""}","{""ImportId"":""QID183""}","{""ImportId"":""QID184""}","{""ImportId"":""QID185""}","{""ImportId"":""SC_5o0bt8t78cwRItT""}","{""ImportId"":""SC_eWf9Zugxjy0l3Vj""}","{""ImportId"":""SC_bxfiu9cyK8xweHj""}","{""ImportId"":""Q_TotalDuration""}","{""ImportId"":""Date""}","{""ImportId"":""Time""}"
6/28/2017 9:29,6/28/2017 9:38,IP Address,74.8.90.197,100,528,TRUE,6/28/2017 9:38,R_1GWH0cLDY7aD0vR,,,,,42.9703064,-72.27999878,anonymous,EN,1.135,9.812,10.821,2,6/28/2017,N/A,MorphIndDiff,0,0,35.606,0,8.72,95.538,96.414,12,unforeseen,calendar,truly,argument,disappear,siege,Caribbean,accommodation,environment,committee,2.912,60.673,61.422,11,ecstasy,foreseeable,millennium,pavilion,school,persistent,propaganda,assassination,colleague,knowledge,3.514,84.507,85.354,10,apparently,glamourous,definitely,tomorrow,weird,noticeable,necessary,independent,foreign,wherever,2.581,47.641,48.4,12,Fahrenheit,separate,mother,misspell,successful,curiosity,across,irresistible,bizarre,completely,7.721,71.648,72.694,11,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,3.765,37.429,38.18,10,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,2.579,42.566,43.81,10,threshold,business,dilemma,occasion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,3.366,28.787,30.125,11,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarrass,harrassment,78,2,76,528,6/28/2017,9:38 AM
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Date,Participant,Experiment,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,.,.,.,.,.,.,.,.,.,.,Correct,Incorrect,Correct-Incorrect,Q_TotalDuration,Date,Time
6/28/2017 9:07,6/28/2017 9:18,IP Address,74.8.89.21,100,628,TRUE,6/28/2017 9:18,R_2VgwPOY7BTKNkus,,,,,42.38960266,-72.45339966,anonymous,EN,1.571,47.677,49.183,17,6/28/2017,X,MorphIndDiff,0,0,2.598,0,10.827,54.103,96.936,11,unforseen,calendar,truly,argument,disappear,seige,Carribean,accomodation,environment,committee,3.407,99.621,100.697,16,ecstasy,forseeable,millenium,pavillion,school,persistent,propoganda,assassination,colleague,knowledge,2.57,81.278,81.718,16,apparently,glamorous,definitely,tommorow,weird,noticeable,necessary,independent,foriegn,wherever,3.355,45.492,46.917,16,Fahrenheit,separate,mother,mispell,successful,curiosity,accross,irresistable,bizzare,completely,2.071,37.549,38.848,15,tendency,fluorescent,achieve,religious,preferred,existence,gist,until,license,teacher,2.834,40.442,41.756,14,humorous,tongue,guard,receive,publicly,incidentally,cemetery,possession,aggressive,liaison,4.796,44.725,46.527,12,threshold,business,dilemma,ocassion,unforeseen,disappoint,chauffeur,Portuguese,immediately,interrupt,2.009,110.601,111.433,13,beginning,resistance,Neanderthal,table,referred,piece,forty,politician,embarass,harassment,64,16,48,628,6/28/2017,9:18 AM
9/14/2017 17:51,9/14/2017 17:51,IP Address,144.121.36.252,5,9,FALSE,9/21/2017 17:52,R_1NDgPRwyra829VD,,,,,,,anonymous,EN,0,0,4.655,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,
3/2/2019 13:04,3/2/2019 13:04,IP Address,144.121.36.250,7,8,FALSE,3/9/2019 13:04,R_3rINnna5X4l9yxa,,,,,,,anonymous,EN,0,0,2.329,0,,,,0.797,0.797,1.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,
4/15/2019 11:16,4/15/2019 11:29,IP Address,144.121.36.246,7,787,FALSE,4/22/2019 11:29,R_1rv5pfAuLaRv1D6,,,,,,,anonymous,EN,0,0,4.365,0,,,,0,0,1.369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,787,,
