StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q69,Q62,Q63,P1,P2,P3,1,2,3,4,5,T_First Click,T_Last Click,T_Page Submit,T_Click Count,6,7,8,9,10,T_First Click,T_Last Click,T_Page Submit,T_Click Count,11,12,13,14,15,T_First Click,T_Last Click,T_Page Submit,T_Click Count,16,17,18,19,20,T_First Click,T_Last Click,T_Page Submit,T_Click Count,21,22,23,24,25,T_First Click,T_Last Click,T_Page Submit,T_Click Count,26,27,28,29,30,T_First Click,T_Last Click,T_Page Submit,T_Click Count,31,32,33,34,35,T_First Click,T_Last Click,T_Page Submit,T_Click Count,36,37,38,39,40,T_First Click,T_Last Click,T_Page Submit,T_Click Count,41,42,43,44,45,T_First Click,T_Last Click,T_Page Submit,T_Click Count,46,47,48,49,50,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,SC0,SC1,SC2,Date,Time,Participant,Experiment,Q_TotalDuration,Q69 - Topics
3/2/2019 13:05,3/2/2019 14:12,IP Address,144.121.36.250,7,4024,FALSE,3/2/2019 18:13,R_ZvGVDu0TouVcPnj,,,,,,,anonymous,EN,1930.019,1935.171,1936.156,3,3/2/2019,164,Morph21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,4024,
3/2/2019 14:13,3/2/2019 14:14,IP Address,144.121.36.250,15,81,FALSE,3/2/2019 18:15,R_3NCfUHmnRMiM1mI,,,,,,,anonymous,EN,1.031,17.801,20.138,5,3/2/2019,164,Morph21,D. food,C. fix,B. numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,81,
3/5/2019 11:18,3/5/2019 11:30,IP Address,144.121.36.228,100,749,TRUE,3/5/2019 11:30,R_2aUCzvSOa9AV3IT,,,,,42.31790161,-72.64019775,anonymous,EN,5.251,16.322,18.351,3,3/5/2019,165,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,2.758,24.189,26.615,7,D. present,A. ruling,E. profit,C. back and forth,A. small article,3.379,57.097,57.949,6,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,4.379,32.366,33.689,10,D. skilled,B. haystack,E. unavoidable,C. unconquerable,C. an expert,3.429,29.74,31.581,10,C. mixture,B. outstanding,C. out-of-date,C. skillful,C. tumult,10.525,35.213,36.154,7,B. urgent,B. perceived,A. unconscious,A. years,E. sayings,3.23,33.222,36.747,9,C. aspects,C. ruin,D. vagueness,B. smallness,A. self-conscious,3.227,33.043,34.197,6,C. worry,A. wordy,A. shortly,E. yield,C. clever,10.488,34.615,35.523,10,B. call up,E. hindered,E. breed of cat,A. irregularly,B. practical,3.328,33.248,34.358,10,B. independence,A. unexampled,C. touched,C. occupants,B. impending,4.301,34.436,35.153,7,33,17,50,3/5/2019,11:30 AM,165,,749,
3/21/2019 15:35,3/21/2019 15:53,IP Address,144.121.36.237,100,1115,TRUE,3/21/2019 15:53,R_2aVkQU3y95oXWXo,,,,,42.31790161,-72.64019775,anonymous,EN,14.264,21.735,22.696,3,3/21/2019,167,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,3.918,23.973,24.505,6,D. present,A. ruling,D. risk,C. back and forth,A. small article,4.133,34.652,35.948,9,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,4.568,45.057,45.704,8,D. skilled,A. happy farewell,E. unavoidable,C. unconquerable,C. an expert,11.393,42.338,43.672,6,C. mixture,B. outstanding,C. out-of-date,C. skillful,C. tumult,4.603,36.786,37.39,6,B. urgent,E. soothed,E. hostile,D. ages,A. crowds,3.745,40.426,41.2,7,C. aspects,C. ruin,E. willingness,C. density,A. self-conscious,4.896,52.281,53.366,8,E. capability,D. short,E. moderately,E. yield,C. clever,11.57,46.323,47.086,10,B. call up,B. tormented,C. sharp glance,B. always,C. profitable,2.792,33.136,33.895,9,B. independence,A. unexampled,B. occupied,E. structures,A. important,7.998,46.727,47.506,6,33,17,50,3/21/2019,3:53 PM,167,,1115,
3/25/2019 13:42,3/25/2019 14:25,IP Address,144.121.36.248,100,2603,TRUE,3/25/2019 14:25,R_3Gj2QXLfxcigDEr,,,,,42.31790161,-72.64019775,anonymous,EN,0.917,8.836,9.943,3,3/25/2019,168,Morph21,D. food,C. fix,B. numbers,C. shapely,D. pardoned,B. tricking,E. pamphlet,E. one and only,5.606,20.632,21.413,6,D. present,A. ruling,D. risk,C. back and forth,D. gift,6.14,28.252,29.259,6,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,3.581,19.574,20.73,5,D. skilled,C. balcony,E. unavoidable,C. unconquerable,C. an expert,3.453,26.181,27.018,6,C. mixture,C. exciting,C. out-of-date,C. skillful,C. tumult,4.968,18.495,19.699,5,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.706,21.683,22.392,6,D. truths,C. ruin,A. awkwardness,E. pliability,D. silly,2.93,22.794,23.822,6,D. misfortune,D. short,C. wavy,E. yield,E. ill-tempered,3.342,22.079,22.763,5,B. call up,E. hindered,D. bog,A. irregularly,C. profitable,3.864,18.416,19.395,6,B. independence,B. uncertain,D. flooded,B. renters,B. impending,3.066,21.314,22.824,5,41,9,50,3/25/2019,2:25 PM,168,,2603,
3/26/2019 11:22,3/26/2019 11:35,IP Address,144.121.36.230,100,805,TRUE,3/26/2019 17:05,R_5o8c5PF50SnqyXL,,,,,42.31790161,-72.64019775,anonymous,EN,2.436,10.627,11.893,3,3/26/2019,169,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,2.255,12.398,13.029,6,D. present,A. ruling,D. risk,C. back and forth,A. small article,1.898,20.49,22.223,8,D. suggest,D. destructively,D. discerning,B. reach it,D. hidden,9.13,39.625,40.502,7,D. skilled,D. country house,E. unavoidable,C. unconquerable,C. an expert,2.146,16.73,17.919,7,C. mixture,B. outstanding,C. out-of-date,A. sly,C. tumult,5.654,18.086,19.057,6,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.014,18.966,20.043,7,C. aspects,C. ruin,A. awkwardness,E. pliability,D. silly,2.509,16.741,17.042,8,D. misfortune,D. short,B. lively,E. yield,E. ill-tempered,5.438,33.301,34.139,7,B. call up,E. hindered,D. bog,B. always,E. inventive,3.491,21.339,22.44,6,B. independence,B. uncertain,D. flooded,C. occupants,B. impending,2.149,18.967,20.306,7,44,6,50,3/26/2019,11:35 AM,169,,805,
4/2/2019 11:04,4/2/2019 11:15,IP Address,144.121.36.232,100,698,TRUE,4/2/2019 11:16,R_2yq3dAFjeALNso6,,,,,42.31790161,-72.64019775,anonymous,EN,0.926,6.39,7.45,3,4/2/2019,170,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,2.258,14.835,15.848,5,D. present,A. ruling,E. profit,B. away,A. small article,3.563,33.24,35.018,6,B. presuppose,D. destructively,D. discerning,B. reach it,B. opaque,3.961,30.178,33.459,6,D. skilled,D. country house,E. unavoidable,C. unconquerable,C. an expert,7.103,26.757,28.714,6,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,3.484,19.055,20.585,5,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,4.593,23.413,25.728,8,C. aspects,C. ruin,A. awkwardness,E. pliability,D. silly,2.381,37.252,38.456,9,D. misfortune,D. short,D. excessively,E. yield,D. distrustful,2.86,26.853,31.172,5,B. call up,E. hindered,D. bog,B. always,E. inventive,2.816,40.243,41.338,6,B. independence,B. uncertain,E. discovered,C. occupants,B. impending,2.507,25.391,27.044,5,42,8,50,4/2/2019,11:15 AM,170,,698,
4/9/2019 10:37,4/9/2019 11:39,IP Address,144.121.36.243,100,3740,TRUE,4/9/2019 11:39,R_33B9iZXg80Xhslh,,,,,42.31790161,-72.64019775,anonymous,EN,1822.184,1831.064,1832.169,3,4/9/2019,171,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,4.217,20.096,22.73,5,D. present,A. ruling,D. risk,C. back and forth,A. small article,3.434,44.346,49.198,5,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,4.83,32.765,40.08,5,D. skilled,A. happy farewell,E. unavoidable,C. unconquerable,C. an expert,3.489,39.346,43.317,5,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,4.431,22.614,26.37,5,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.767,45.734,49.289,7,C. aspects,C. ruin,A. awkwardness,E. pliability,D. silly,3.598,30.712,34.94,6,D. misfortune,D. short,D. excessively,E. yield,E. ill-tempered,3.518,29.838,46.849,5,B. call up,E. hindered,D. bog,B. always,C. profitable,1.905,19.961,23.477,5,B. independence,A. unexampled,D. flooded,B. renters,B. impending,3.911,22.465,28.926,5,48,2,50,4/9/2019,11:39 AM,171,,3740,
4/11/2019 11:07,4/11/2019 11:20,IP Address,144.121.36.238,100,784,TRUE,4/11/2019 11:20,R_1P2hjDTgJLZihcJ,,,,,42.31790161,-72.64019775,anonymous,EN,1.049,7.144,8.424,2,4/11/2019,172,Morph21,D. food,C. fix,B. numbers,C. shapely,D. pardoned,B. tricking,E. pamphlet,E. one and only,3.793,39.794,40.136,7,D. present,A. ruling,D. risk,C. back and forth,E. little trick,2.98,37.571,38.879,7,B. presuppose,D. destructively,A concluding,B. reach it,D. hidden,4.374,32.431,33.938,5,D. skilled,A. happy farewell,E. unavoidable,C. unconquerable,C. an expert,2.696,24.439,26.983,6,C. mixture,D. comical,C. out-of-date,C. skillful,C. tumult,5.385,30.576,32.272,6,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,4.17,27.321,28.189,5,C. aspects,C. ruin,E. willingness,E. pliability,D. silly,3.182,33.189,41.176,5,C. worry,D. short,D. excessively,E. yield,A. ancient,9.099,33.58,35.563,5,B. call up,E. hindered,D. bog,B. always,C. profitable,3.668,31.571,32.551,11,B. independence,E. pressured,D. flooded,A. doctrines,B. impending,4.474,34.418,35.365,6,40,10,50,4/11/2019,11:20 AM,172,,784,
4/23/2019 11:24,4/23/2019 11:39,IP Address,144.121.36.232,100,899,TRUE,4/23/2019 11:39,R_1LdH2VUyAJat4Tj,,,,,42.31790161,-72.64019775,anonymous,EN,0.893,8.461,9.622,3,4/23/2019,173,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,4.366,27.294,27.975,8,D. present,A. ruling,D. risk,C. back and forth,A. small article,5.638,34.446,36.317,6,B. presuppose,D. destructively,A concluding,B. reach it,D. hidden,5.643,56.795,67.553,7,D. skilled,A. happy farewell,E. unavoidable,A. ineffective,C. an expert,6.601,46.328,49.334,5,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,14.442,48.051,50.201,5,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,6.434,35.852,41.321,5,C. aspects,C. ruin,D. vagueness,E. pliability,D. silly,4.322,41.753,44.869,5,D. misfortune,D. short,D. excessively,E. yield,E. ill-tempered,4.791,27.661,28.339,5,B. call up,E. hindered,D. bog,B. always,C. profitable,3.145,35.249,36.346,5,B. independence,A. unexampled,D. flooded,A. doctrines,B. impending,5.304,34.991,36.254,5,46,4,50,4/23/2019,11:39 AM,173,,899,
4/23/2019 12:16,4/23/2019 14:29,IP Address,144.121.36.232,100,8023,TRUE,4/23/2019 14:29,R_2fAN7GpyvN9Nspl,,,,,42.31790161,-72.64019775,anonymous,EN,3396.778,3412.506,3413.835,3,4/23/2019,174,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,2.976,20.99,21.642,5,D. present,A. ruling,D. risk,B. away,A. small article,3.051,68.005,69.443,7,B. presuppose,B. helplessly,D. discerning,B. reach it,D. hidden,2.949,41.821,42.651,5,D. skilled,D. country house,E. unavoidable,C. unconquerable,C. an expert,2.623,23.631,24.636,7,C. mixture,C. exciting,C. out-of-date,C. skillful,C. tumult,5.771,28.226,29.2,7,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.532,23.932,24.688,5,C. aspects,C. ruin,D. vagueness,E. pliability,D. silly,2.448,34.721,37.477,5,D. misfortune,D. short,D. excessively,E. yield,A. ancient,3.735,43.094,44.479,6,B. call up,E. hindered,C. sharp glance,A. irregularly,C. profitable,2.308,19.507,19.888,6,B. independence,A. unexampled,B. occupied,A. doctrines,B. impending,5.433,28.009,28.896,5,42,8,50,4/23/2019,2:29 PM,174,,8023,
4/25/2019 12:23,4/25/2019 14:48,IP Address,144.121.36.235,100,8706,TRUE,4/25/2019 14:48,R_3ozRQhJq8Z9E5q2,,,,,42.31790161,-72.64019775,anonymous,EN,3910.954,3922.178,3923.719,3,4/25/2019,175,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,4.028,35.276,36.264,5,D. present,A. ruling,D. risk,C. back and forth,E. little trick,7.049,41.273,45.273,16,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,5.155,45.37,46.382,6,D. skilled,E. kind of food,E. unavoidable,C. unconquerable,C. an expert,9.097,67.576,68.19,25,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,15.861,68.638,69.546,20,B. urgent,B. perceived,A. unconscious,A. years,E. sayings,2.695,23.503,24.289,5,C. aspects,C. ruin,A. awkwardness,E. pliability,B. strange,2.809,44.689,46.758,6,D. misfortune,C. spicy,C. wavy,E. yield,E. ill-tempered,20.183,86.391,87.512,21,B. call up,E. hindered,B. farm,B. always,C. profitable,2.706,20.73,21.456,7,B. independence,A. unexampled,B. occupied,C. occupants,B. impending,3.056,35.552,36.443,7,41,9,50,4/25/2019,2:48 PM,175,,8706,
4/30/2019 12:26,4/30/2019 13:16,IP Address,144.121.36.251,7,3045,FALSE,4/30/2019 17:17,R_3sjKK4QCFTceKJu,,,,,,,anonymous,EN,2860.727,2875.261,2876.894,3,4/30/2019,176,Morph21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,3045,
5/6/2019 11:17,5/6/2019 11:24,IP Address,144.121.36.248,100,407,TRUE,5/6/2019 11:24,R_Oevt4XWXckunFU5,,,,,42.31790161,-72.64019775,anonymous,EN,31.999,40.111,102.287,4,5/6/2019,176,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,4.272,22.464,23.473,8,D. present,A. ruling,D. risk,C. back and forth,A. small article,3.409,25.195,26.651,9,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,2.092,18.591,20.096,8,D. skilled,D. country house,E. unavoidable,C. unconquerable,C. an expert,2.268,17.536,18.833,6,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,4.513,21.38,23.13,6,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.848,29.499,30.491,9,C. aspects,C. ruin,A. awkwardness,E. pliability,B. strange,3.279,23.868,25.438,6,D. misfortune,D. short,C. wavy,E. yield,E. ill-tempered,2.931,21.644,22.704,6,B. call up,E. hindered,C. sharp glance,E. frequently,C. profitable,1.962,27.941,29.417,11,B. independence,A. unexampled,D. flooded,C. occupants,B. impending,4.418,22.535,23.765,6,45,5,50,5/6/2019,11:24 AM,176,,407,
5/2/2019 11:14,5/2/2019 11:24,IP Address,144.121.36.226,100,610,TRUE,5/2/2019 11:24,R_29ocnOzMrC8qTll,,,,,42.31790161,-72.64019775,anonymous,EN,5.823,12.28,13.401,3,5/2/2019,177,Morph21,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,4.926,19.294,20.257,8,D. present,A. ruling,D. risk,C. back and forth,A. small article,2.836,19.887,22.002,9,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,2.211,26.399,27.615,13,D. skilled,A. happy farewell,E. unavoidable,C. unconquerable,C. an expert,4.192,22.593,23.764,12,C. mixture,C. exciting,C. out-of-date,A. sly,C. tumult,7.86,29.156,30.485,11,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,3.168,17.342,18.444,6,C. aspects,C. ruin,A. awkwardness,E. pliability,D. silly,3.061,25.878,27.42,11,D. misfortune,B. awkward,D. excessively,E. yield,E. ill-tempered,2.289,31.941,33.007,10,B. call up,E. hindered,D. bog,B. always,C. profitable,2.161,17.401,18.486,8,B. independence,A. unexampled,D. flooded,B. renters,B. impending,2.772,20.616,22.498,13,47,3,50,5/2/2019,11:24 AM,177,,610,
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID128_FIRST_CLICK""}","{""ImportId"":""QID128_LAST_CLICK""}","{""ImportId"":""QID128_PAGE_SUBMIT""}","{""ImportId"":""QID128_CLICK_COUNT""}","{""ImportId"":""QID133_TEXT""}","{""ImportId"":""QID126_TEXT""}","{""ImportId"":""QID127""}","{""ImportId"":""QID134""}","{""ImportId"":""QID135""}","{""ImportId"":""QID136""}","{""ImportId"":""QID140""}","{""ImportId"":""QID141""}","{""ImportId"":""QID11""}","{""ImportId"":""QID12""}","{""ImportId"":""QID13""}","{""ImportId"":""QID71_FIRST_CLICK""}","{""ImportId"":""QID71_LAST_CLICK""}","{""ImportId"":""QID71_PAGE_SUBMIT""}","{""ImportId"":""QID71_CLICK_COUNT""}","{""ImportId"":""QID72""}","{""ImportId"":""QID73""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75""}","{""ImportId"":""QID76""}","{""ImportId"":""QID77_FIRST_CLICK""}","{""ImportId"":""QID77_LAST_CLICK""}","{""ImportId"":""QID77_PAGE_SUBMIT""}","{""ImportId"":""QID77_CLICK_COUNT""}","{""ImportId"":""QID78""}","{""ImportId"":""QID79""}","{""ImportId"":""QID80""}","{""ImportId"":""QID81""}","{""ImportId"":""QID82""}","{""ImportId"":""QID83_FIRST_CLICK""}","{""ImportId"":""QID83_LAST_CLICK""}","{""ImportId"":""QID83_PAGE_SUBMIT""}","{""ImportId"":""QID83_CLICK_COUNT""}","{""ImportId"":""QID84""}","{""ImportId"":""QID85""}","{""ImportId"":""QID86""}","{""ImportId"":""QID87""}","{""ImportId"":""QID88""}","{""ImportId"":""QID89_FIRST_CLICK""}","{""ImportId"":""QID89_LAST_CLICK""}","{""ImportId"":""QID89_PAGE_SUBMIT""}","{""ImportId"":""QID89_CLICK_COUNT""}","{""ImportId"":""QID90""}","{""ImportId"":""QID91""}","{""ImportId"":""QID92""}","{""ImportId"":""QID93""}","{""ImportId"":""QID94""}","{""ImportId"":""QID95_FIRST_CLICK""}","{""ImportId"":""QID95_LAST_CLICK""}","{""ImportId"":""QID95_PAGE_SUBMIT""}","{""ImportId"":""QID95_CLICK_COUNT""}","{""ImportId"":""QID96""}","{""ImportId"":""QID97""}","{""ImportId"":""QID98""}","{""ImportId"":""QID99""}","{""ImportId"":""QID100""}","{""ImportId"":""QID101_FIRST_CLICK""}","{""ImportId"":""QID101_LAST_CLICK""}","{""ImportId"":""QID101_PAGE_SUBMIT""}","{""ImportId"":""QID101_CLICK_COUNT""}","{""ImportId"":""QID102""}","{""ImportId"":""QID103""}","{""ImportId"":""QID104""}","{""ImportId"":""QID105""}","{""ImportId"":""QID106""}","{""ImportId"":""QID107_FIRST_CLICK""}","{""ImportId"":""QID107_LAST_CLICK""}","{""ImportId"":""QID107_PAGE_SUBMIT""}","{""ImportId"":""QID107_CLICK_COUNT""}","{""ImportId"":""QID108""}","{""ImportId"":""QID109""}","{""ImportId"":""QID110""}","{""ImportId"":""QID111""}","{""ImportId"":""QID112""}","{""ImportId"":""QID113_FIRST_CLICK""}","{""ImportId"":""QID113_LAST_CLICK""}","{""ImportId"":""QID113_PAGE_SUBMIT""}","{""ImportId"":""QID113_CLICK_COUNT""}","{""ImportId"":""QID114""}","{""ImportId"":""QID115""}","{""ImportId"":""QID116""}","{""ImportId"":""QID117""}","{""ImportId"":""QID118""}","{""ImportId"":""QID119_FIRST_CLICK""}","{""ImportId"":""QID119_LAST_CLICK""}","{""ImportId"":""QID119_PAGE_SUBMIT""}","{""ImportId"":""QID119_CLICK_COUNT""}","{""ImportId"":""QID120""}","{""ImportId"":""QID121""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID143_FIRST_CLICK""}","{""ImportId"":""QID143_LAST_CLICK""}","{""ImportId"":""QID143_PAGE_SUBMIT""}","{""ImportId"":""QID143_CLICK_COUNT""}","{""ImportId"":""SC_24XDc1ThsCafip7""}","{""ImportId"":""SC_cZ29oKasPFdSIZf""}","{""ImportId"":""SC_9sIAJdrEYYgSJbn""}","{""ImportId"":""Date""}","{""ImportId"":""Time""}","{""ImportId"":""Participant""}","{""ImportId"":""Experiment""}","{""ImportId"":""Q_TotalDuration""}","{""ImportId"":""QID133_TEXT_e48dea432ac6471e913902f1Topics""}"
3/2/2019 13:05,3/2/2019 13:05,IP Address,144.121.36.250,17,20,FALSE,3/2/2019 17:05,R_2TYGXMeqeVzcyYE,,,,,,,anonymous,EN,2.727,3.807,5.454,2,,asdf,MorphIndDiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,20,
6/28/2017 9:07,6/28/2017 9:18,IP Address,74.8.90.197,100,687,TRUE,6/28/2017 9:18,R_2SGJq54GsorRdGS,,,,,42.9703064,-72.27999878,anonymous,EN,1.359,54.72,57.67,5,6/28/2017,N/A,MorphIndDiff,D. food,C. fix,B. numbers,D. chubby,D. pardoned,B. tricking,E. pamphlet,E. one and only,3.529,17,18.406,5,D. present,A. ruling,D. risk,C. back and forth,E. little trick,6.953,58.241,59.295,5,B. presuppose,D. destructively,D. discerning,B. reach it,D. hidden,3.793,92.835,94.125,5,D. skilled,C. balcony,E. unavoidable,C. unconquerable,C. an expert,3.863,24.756,26.158,5,C. mixture,C. exciting,C. out-of-date,C. skillful,C. tumult,58.284,101.356,112.036,5,B. urgent,B. perceived,A. unconscious,D. ages,E. sayings,5.305,56.929,57.745,5,C. aspects,C. ruin,A. awkwardness,E. pliability,D. silly,24.459,55.735,56.893,5,D. misfortune,B. awkward,D. excessively,E. yield,A. ancient,11.527,88.883,89.756,6,B. call up,E. hindered,D. bog,B. always,E. inventive,2.659,18.305,19.149,5,B. independence,A. unexampled,C. touched,A. doctrines,B. impending,13.307,52.934,54.915,6,43,7,50,6/28/2017,9:18 AM,N/A,,687,Unknown
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Date,Participant Number,Experiment: e.g. Artificial Language,"Practice Exercises



1. A chef works with:","Which word best completes the opening statement? Yes, food is the best answer. 
2. To repair is to:",3. Mathematics refers to:,1. Plump hands are:,2. To get forgiveness is to get:,3. Conning means:,4. A brochure is a:,5. Unique means:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,6. A current trend is:,7. The art of governing refers to:,8. To venture is to:,9. To shuttle is to go:,10. A trifle is a:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,11. To presume is to:,12. Devastatingly means:,13. Discriminating means:,14. To attain success is to:,15. Something obscure is:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,16. An adept performer is:,17. A hacienda is a:,18. Inescapable means:,19. Indomitable means:,20. A connoisseur is:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,21. A compost is a:,22. A titillating movie is:,"23: If it is obsolete, it is:","24. If you are crafty, you are:","25. If there is pandemonium, there is:",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,26. An imperative decision is:,27. Discerned means:,28. Comatose means:,29. Aeons are:,30. Maxims are:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,31. Facets refer to:,32. To play havoc is to:,33. Ineptness means:,34. Malleability refers to:,35: A simpleton is:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,36. Adversity is:,37. A terse statement is:,38. Unduly means:,39. To succumb is to:,40. A dour official is:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,41. To conjure is to:,42. To be impeded is to be:,43. A mire is a:,44. Invariably means:,45. Lucrative means:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,46. Autonomy means:,47. An unprecedented move is:,48. To be inundated is to be:,49. Tenets are:,50. An imminent change is:,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Correct,Incorrect,Completed,Date,Time,Participant,Experiment,Q_TotalDuration,Q69 - Topics
