SubjID,cw_target,cw_response_time,cw_famsize,cw_LogBf
S154,amazement,528,S,6.78
S154,renter,711,L,7.43
S154,attacker,589,S,8.13
S154,collector,927,L,8.08
S154,lender,566,S,6.22
S154,professor,505,L,8.18
S154,hunter,620,L,7.47
S154,guileless,806,L,4.11
S154,jailer,683,S,6.52
S154,avoidable,553,S,7.68
S154,editor,658,L,7.17
S154,mildness,606,S,6.52
S154,boneless,695,L,7.31
S154,tossing,694,S,6.01
S154,mossy,831,S,5
S155,destroyer,812,S,7.55
S155,attacker,698,S,8.13
S155,grimly,725,S,6.31
S155,dryness,725,L,7.77
S155,collector,561,L,8.08
S155,puncher,466,L,5.78
S155,awareness,567,S,7.78
S155,swimmer,716,L,7.04
S155,detectable,995,S,6.89
S155,neatly,645,S,6.83
S155,professor,574,L,8.18
S155,campaigner,677,S,7.6
S155,bootless,614,L,6.85
S155,teacher,632,S,8.64
S155,wrongly,703,L,8.17
S155,toaster,806,S,5.83
S155,peaking,631,S,6.3
S155,harmless,635,S,7
S155,stylish,991,L,7.66
S155,allowance,509,S,8.52
S155,feeder,519,L,7.94
S155,guarding,504,L,7.62
S155,mildness,991,S,6.52
S155,guilty,525,S,7.36
S155,doubtful,989,L,8.33
S155,magical,749,S,6.92
S155,enjoyment,13511,S,7.93
S155,madness,553,L,7.17
S155,guileless,686,L,4.11
S155,seeker,733,S,7.68
S155,planner,811,S,8.61
S155,sailor,517,L,6.61
S155,kicking,550,L,6.92
S155,pusher,508,L,7.83
S155,cloudless,537,L,7.07
S155,jailer,573,S,6.52
S155,design,544,S,8.1
S155,avoidable,829,S,7.68
S155,tutoring,578,S,6.212606096
S155,richness,993,S,7.96
S155,shapely,618,L,7.55
S155,bossy,800,S,6.31
S155,widowed,814,S,6.21
S155,dreamer,976,L,7.75
S155,raider,842,S,6.22
S155,densely,834,S,6.48
S155,weedy,702,L,6.59
S155,shameful,595,L,6.9
S155,listener,801,S,8.03
S155,verbal,594,L,6.05
S155,heater,593,L,7.97
S155,faithful,684,L,7.19
S155,angelic,562,S,6.34
S155,editor,595,L,7.17
S155,singer,539,S,7.69
S155,bomber,635,L,7.1
S155,creamy,512,L,6.67
S155,deafness,675,L,5.67
S155,quietly,768,L,7.9
S155,amusement,746,S,6.75
S155,costly,483,S,8.35
S155,blindness,471,L,6.93
S155,parking,786,L,7.57
S155,barker,599,L,5.96
S155,buyer,638,S,8.39
S155,excitement,663,L,7.56
S155,hunter,522,L,7.47
S155,dancer,556,L,7.6
S155,boldness,598,S,5.94
S155,tossing,610,S,6.01
S155,locker,544,L,7.41
S155,strangeness,772,S,7.98
S155,boneless,801,L,7.31
S155,lender,832,S,6.22
S155,noticeable,847,S,8.14
S155,jumping,579,L,7.24
S155,flexible,559,L,6.5
S155,hugely,622,S,7.56
S155,insistent,483,S,7.4
S155,composer,711,L,7.08
S155,locally,644,S,8.41
S155,dietary,456,S,7.07
S155,renter,758,L,7.43
S155,dampish,992,L,6.43
S155,mossy,564,S,5
S155,painter,668,L,8.21
S155,cooling,989,L,7.27
S155,knocker,915,L,7.01
S155,thruster,894,S,6.37
S155,amazement,626,S,6.78
S155,cleaner,802,L,7.96
S155,chilly,761,S,6.19
S155,conductor,679,L,6.99
S155,dullness,609,S,6.56
S155,effortless,688,S,7.81
S155,bearded,611,S,6.36
S155,striker,767,L,8.14
S155,speller,689,L,6.66
S155,risky,520,S,7.51
S155,laughing,555,L,8.34
S156,neatly,653,S,6.83
S156,verbal,578,L,6.05
S156,faithful,658,L,7.19
S156,amusement,685,S,6.75
S156,shameful,608,L,6.9
S156,pusher,910,L,7.83
S156,puncher,740,L,5.78
S156,raider,995,S,6.22
S156,hunter,687,L,7.47
S156,swimmer,800,L,7.04
S156,noticeable,639,S,8.14
S156,doubtful,513,L,8.33
S156,cleaner,575,L,7.96
S156,widowed,627,S,6.21
S156,hugely,991,S,7.56
S156,cooling,994,L,7.27
S156,wrongly,990,L,8.17
S156,cloudless,582,L,7.07
S156,guileless,994,L,4.11
S156,laughing,989,L,8.34
S156,dreamer,532,L,7.75
S156,dryness,638,L,7.77
S156,design,415,S,8.1
S156,locker,530,L,7.41
S156,allowance,646,S,8.52
S156,planner,844,S,8.61
S156,singer,658,S,7.69
S156,quietly,585,L,7.9
S156,grimly,995,S,6.31
S156,effortless,611,S,7.81
S156,insistent,996,S,7.4
S156,guilty,612,S,7.36
S156,kicking,923,L,6.92
S156,lender,921,S,6.22
S156,mossy,574,S,5
S156,conductor,539,L,6.99
S156,awareness,569,S,7.78
S156,editor,548,L,7.17
S156,thruster,939,S,6.37
S156,amazement,800,S,6.78
S156,tutoring,798,S,6.212606096
S156,boldness,644,S,5.94
S156,flexible,483,L,6.5
S156,locally,518,S,8.41
S156,buyer,628,S,8.39
S156,destroyer,828,S,7.55
S156,teacher,988,S,8.64
S156,campaigner,895,S,7.6
S156,listener,489,S,8.03
S156,toaster,506,S,5.83
S156,guarding,679,L,7.62
S156,painter,620,L,8.21
S156,parking,506,L,7.57
S156,detectable,992,S,6.89
S156,strangeness,834,S,7.98
S156,speller,994,L,6.66
S156,creamy,676,L,6.67
S156,dullness,729,S,6.56
S156,risky,792,S,7.51
S156,weedy,994,L,6.59
S156,feeder,994,L,7.94
S156,renter,971,L,7.43
S156,madness,989,L,7.17
S156,barker,919,L,5.96
S156,richness,618,S,7.96
S156,seeker,610,S,7.68
S156,collector,994,L,8.08
S156,bootless,682,L,6.85
S156,costly,600,S,8.35
S156,heater,632,L,7.97
S156,bomber,575,L,7.1
S156,peaking,508,S,6.3
S156,tossing,728,S,6.01
S156,stylish,479,L,7.66
S156,composer,927,L,7.08
S156,attacker,585,S,8.13
S156,bossy,583,S,6.31
S156,excitement,509,L,7.56
S156,angelic,823,S,6.34
S156,deafness,744,L,5.67
S156,chilly,649,S,6.19
S156,striker,559,L,8.14
S156,blindness,654,L,6.93
S156,dampish,989,L,6.43
S156,boneless,994,L,7.31
S156,shapely,878,L,7.55
S156,jumping,990,L,7.24
S156,jailer,993,S,6.52
S156,professor,860,L,8.18
S156,densely,861,S,6.48
S156,avoidable,894,S,7.68
S156,bearded,555,S,6.36
S156,enjoyment,642,S,7.93
S156,magical,484,S,6.92
S156,harmless,514,S,7
S156,knocker,670,L,7.01
S156,mildness,627,S,6.52
S156,dancer,547,L,7.6
S156,sailor,571,L,6.61
S156,dietary,724,S,7.07
S157,buyer,916,S,8.39
S157,guileless,338,L,4.11
S157,effortless,477,S,7.81
S157,laughing,355,L,8.34
S157,densely,356,S,6.48
S157,dreamer,370,L,7.75
S157,deafness,318,L,5.67
S157,dancer,352,L,7.6
S157,professor,342,L,8.18
S157,campaigner,420,S,7.6
S157,wrongly,368,L,8.17
S157,design,329,S,8.1
S157,detectable,384,S,6.89
S157,guarding,352,L,7.62
S157,faithful,326,L,7.19
S157,swimmer,304,L,7.04
S157,excitement,298,L,7.56
S157,allowance,329,S,8.52
S157,mossy,337,S,5
S157,richness,363,S,7.96
S157,jailer,367,S,6.52
S157,puncher,380,L,5.78
S157,listener,316,S,8.03
S157,barker,348,L,5.96
S157,renter,12230,L,7.43
S157,bomber,432,L,7.1
S157,strangeness,305,S,7.98
S157,risky,318,S,7.51
S157,singer,308,S,7.69
S157,shapely,293,L,7.55
S157,tossing,319,S,6.01
S157,toaster,348,S,5.83
S157,shameful,404,L,6.9
S157,heater,383,L,7.97
S157,grimly,424,S,6.31
S157,creamy,322,L,6.67
S157,striker,313,L,8.14
S157,lender,394,S,6.22
S157,pusher,362,L,7.83
S157,teacher,360,S,8.64
S157,bearded,407,S,6.36
S157,dryness,360,L,7.77
S157,hunter,355,L,7.47
S157,mildness,320,S,6.52
S157,cleaner,350,L,7.96
S157,insistent,347,S,7.4
S157,dullness,319,S,6.56
S157,jumping,358,L,7.24
S157,planner,404,S,8.61
S157,editor,435,L,7.17
S157,dampish,456,L,6.43
S157,bossy,406,S,6.31
S157,dietary,330,S,7.07
S157,speller,347,L,6.66
S157,verbal,332,L,6.05
S157,guilty,378,S,7.36
S157,weedy,357,L,6.59
S157,chilly,348,S,6.19
S157,awareness,337,S,7.78
S157,magical,361,S,6.92
S157,locally,363,S,8.41
S157,collector,402,L,8.08
S157,neatly,476,S,6.83
S157,noticeable,322,S,8.14
S157,kicking,357,L,6.92
S157,doubtful,369,L,8.33
S157,raider,418,S,6.22
S157,composer,378,L,7.08
S157,quietly,392,L,7.9
S157,cooling,373,L,7.27
S157,seeker,474,S,7.68
S157,conductor,497,L,6.99
S157,sailor,461,L,6.61
S157,harmless,375,S,7
S157,boldness,399,S,5.94
S157,widowed,473,S,6.21
S157,boneless,481,L,7.31
S157,madness,370,L,7.17
S157,knocker,393,L,7.01
S157,amusement,451,S,6.75
S157,peaking,393,S,6.3
S157,painter,349,L,8.21
S157,attacker,342,S,8.13
S157,stylish,451,L,7.66
S157,costly,489,S,8.35
S157,cloudless,476,L,7.07
S157,parking,513,L,7.57
S157,blindness,467,L,6.93
S157,tutoring,362,S,6.212606096
S157,hugely,397,S,7.56
S157,flexible,407,L,6.5
S157,avoidable,443,S,7.68
S157,destroyer,417,S,7.55
S157,angelic,492,S,6.34
S157,enjoyment,458,S,7.93
S157,locker,448,L,7.41
S157,amazement,422,S,6.78
S157,thruster,576,S,6.37
S157,feeder,524,L,7.94
S157,bootless,679,L,6.85
S158,richness,996,S,7.96
S158,shapely,818,L,7.55
S158,chilly,653,S,6.19
S158,amazement,732,S,6.78
S158,mildness,784,S,6.52
S158,doubtful,701,L,8.33
S158,dryness,994,L,7.77
S158,locker,596,L,7.41
S158,creamy,681,L,6.67
S158,dreamer,689,L,7.75
S158,bossy,592,S,6.31
S158,tossing,993,S,6.01
S158,dampish,989,L,6.43
S158,shameful,678,L,6.9
S158,jumping,645,L,7.24
S158,lender,992,S,6.22
S158,magical,645,S,6.92
S158,costly,786,S,8.35
S158,strangeness,994,S,7.98
S158,knocker,603,L,7.01
S158,painter,775,L,8.21
S158,listener,650,S,8.03
S158,mossy,990,S,5
S158,risky,550,S,7.51
S158,guarding,815,L,7.62
S158,tutoring,790,S,6.212606096
S158,bootless,993,L,6.85
S158,destroyer,904,S,7.55
S158,composer,810,L,7.08
S158,hugely,661,S,7.56
S158,boneless,611,L,7.31
S158,awareness,781,S,7.78
S158,hunter,620,L,7.47
S158,avoidable,996,S,7.68
S158,effortless,722,S,7.81
S158,allowance,702,S,8.52
S158,amusement,992,S,6.75
S158,renter,986,L,7.43
S158,quietly,609,L,7.9
S158,singer,780,S,7.69
S158,sailor,740,L,6.61
S158,cooling,617,L,7.27
S158,dullness,757,S,6.56
S158,speller,992,L,6.66
S158,collector,995,L,8.08
S158,design,738,S,8.1
S158,angelic,898,S,6.34
S158,striker,992,L,8.14
S158,blindness,1479,L,6.93
S158,peaking,843,S,6.3
S158,boldness,671,S,5.94
S158,dancer,499,L,7.6
S158,conductor,596,L,6.99
S158,teacher,533,S,8.64
S158,stylish,993,L,7.66
S158,attacker,619,S,8.13
S158,noticeable,994,S,8.14
S158,deafness,465,L,5.67
S158,planner,537,S,8.61
S158,detectable,837,S,6.89
S158,bearded,771,S,6.36
S158,laughing,530,L,8.34
S158,editor,577,L,7.17
S158,heater,864,L,7.97
S158,weedy,700,L,6.59
S158,harmless,799,S,7
S158,professor,578,L,8.18
S158,wrongly,747,L,8.17
S158,feeder,785,L,7.94
S158,thruster,990,S,6.37
S158,widowed,990,S,6.21
S158,bomber,993,L,7.1
S158,jailer,995,S,6.52
S158,locally,546,S,8.41
S158,guileless,991,L,4.11
S158,verbal,932,L,6.05
S158,swimmer,1072,L,7.04
S158,flexible,750,L,6.5
S158,madness,659,L,7.17
S158,toaster,631,S,5.83
S158,campaigner,993,S,7.6
S158,barker,990,L,5.96
S158,grimly,778,S,6.31
S158,puncher,990,L,5.78
S158,parking,696,L,7.57
S158,insistent,992,S,7.4
S158,dietary,960,S,7.07
S158,neatly,714,S,6.83
S158,guilty,695,S,7.36
S158,raider,762,S,6.22
S158,seeker,764,S,7.68
S158,cleaner,685,L,7.96
S158,faithful,972,L,7.19
S158,pusher,529,L,7.83
S158,excitement,715,L,7.56
S158,kicking,678,L,6.92
S158,cloudless,841,L,7.07
S158,buyer,763,S,8.39
S158,densely,995,S,6.48
S158,enjoyment,604,S,7.93
S159,barker,553,L,5.96
S159,heater,377,L,7.97
S159,lender,426,S,6.22
S159,bomber,420,L,7.1
S159,laughing,529,L,8.34
S159,insistent,538,S,7.4
S159,flexible,629,L,6.5
S159,costly,631,S,8.35
S159,cooling,623,L,7.27
S159,deafness,649,L,5.67
S159,dreamer,519,L,7.75
S159,boneless,507,L,7.31
S159,weedy,880,L,6.59
S159,locker,570,L,7.41
S159,amusement,559,S,6.75
S159,destroyer,563,S,7.55
S159,risky,518,S,7.51
S159,neatly,668,S,6.83
S159,feeder,521,L,7.94
S159,magical,586,S,6.92
S159,quietly,570,L,7.9
S159,cleaner,460,L,7.96
S159,composer,534,L,7.08
S159,grimly,652,S,6.31
S159,amazement,613,S,6.78
S159,richness,628,S,7.96
S159,boldness,540,S,5.94
S159,campaigner,807,S,7.6
S159,shapely,624,L,7.55
S159,design,827,S,8.1
S159,noticeable,662,S,8.14
S159,knocker,661,L,7.01
S159,detectable,700,S,6.89
S159,professor,997,L,8.18
S159,chilly,516,S,6.19
S159,allowance,581,S,8.52
S159,conductor,708,L,6.99
S159,mildness,958,S,6.52
S159,painter,914,L,8.21
S159,cloudless,551,L,7.07
S159,teacher,603,S,8.64
S159,dullness,572,S,6.56
S159,faithful,609,L,7.19
S159,renter,585,L,7.43
S159,buyer,479,S,8.39
S159,tutoring,550,S,6.212606096
S159,harmless,458,S,7
S159,thruster,992,S,6.37
S159,puncher,680,L,5.78
S159,guileless,996,L,4.11
S159,singer,438,S,7.69
S159,widowed,682,S,6.21
S159,striker,528,L,8.14
S159,attacker,471,S,8.13
S159,sailor,512,L,6.61
S159,raider,627,S,6.22
S159,guarding,617,L,7.62
S159,swimmer,619,L,7.04
S159,angelic,688,S,6.34
S159,toaster,501,S,5.83
S159,excitement,455,L,7.56
S159,dancer,469,L,7.6
S159,madness,400,L,7.17
S159,dampish,659,L,6.43
S159,jumping,524,L,7.24
S159,collector,813,L,8.08
S159,planner,589,S,8.61
S159,enjoyment,992,S,7.93
S159,kicking,502,L,6.92
S159,strangeness,695,S,7.98
S159,parking,517,L,7.57
S159,tossing,492,S,6.01
S159,wrongly,544,L,8.17
S159,bossy,489,S,6.31
S159,hunter,492,L,7.47
S159,guilty,606,S,7.36
S159,blindness,710,L,6.93
S159,stylish,498,L,7.66
S159,jailer,620,S,6.52
S159,shameful,504,L,6.9
S159,effortless,565,S,7.81
S159,densely,557,S,6.48
S159,bearded,513,S,6.36
S159,listener,463,S,8.03
S159,dryness,573,L,7.77
S159,dietary,598,S,7.07
S159,avoidable,583,S,7.68
S159,pusher,579,L,7.83
S159,seeker,553,S,7.68
S159,peaking,521,S,6.3
S159,speller,517,L,6.66
S159,locally,849,S,8.41
S159,hugely,608,S,7.56
S159,mossy,684,S,5
S159,editor,541,L,7.17
S159,bootless,568,L,6.85
S159,doubtful,751,L,8.33
S159,creamy,590,L,6.67
S159,awareness,495,S,7.78
S159,verbal,513,L,6.05
S160,painter,694,L,8.21
S160,guarding,598,L,7.62
S160,mildness,579,S,6.52
S160,peaking,563,S,6.3
S160,dancer,647,L,7.6
S160,dreamer,574,L,7.75
S160,striker,994,L,8.14
S160,stylish,703,L,7.66
S160,editor,705,L,7.17
S160,magical,568,S,6.92
S160,professor,581,L,8.18
S160,planner,531,S,8.61
S160,singer,706,S,7.69
S160,cooling,697,L,7.27
S160,effortless,725,S,7.81
S160,detectable,991,S,6.89
S160,tossing,614,S,6.01
S160,pusher,682,L,7.83
S160,creamy,559,L,6.67
S160,amazement,558,S,6.78
S160,parking,627,L,7.57
S160,buyer,609,S,8.39
S160,widowed,897,S,6.21
S160,cloudless,691,L,7.07
S160,listener,712,S,8.03
S160,costly,579,S,8.35
S160,dullness,987,S,6.56
S160,heater,747,L,7.97
S160,amusement,573,S,6.75
S160,verbal,611,L,6.05
S160,jailer,939,S,6.52
S160,dietary,758,S,7.07
S160,sailor,558,L,6.61
S160,speller,565,L,6.66
S160,renter,608,L,7.43
S160,strangeness,911,S,7.98
S160,doubtful,991,L,8.33
S160,cleaner,632,L,7.96
S160,campaigner,597,S,7.6
S160,collector,717,L,8.08
S160,conductor,611,L,6.99
S160,bomber,584,L,7.1
S160,flexible,937,L,6.5
S160,madness,618,L,7.17
S160,excitement,617,L,7.56
S160,puncher,517,L,5.78
S160,feeder,816,L,7.94
S160,weedy,973,L,6.59
S160,bootless,809,L,6.85
S160,blindness,997,L,6.93
S160,allowance,561,S,8.52
S160,enjoyment,747,S,7.93
S160,laughing,640,L,8.34
S160,guileless,994,L,4.11
S160,hugely,713,S,7.56
S160,neatly,621,S,6.83
S160,guilty,805,S,7.36
S160,noticeable,857,S,8.14
S160,composer,868,L,7.08
S160,bossy,715,S,6.31
S160,teacher,800,S,8.64
S160,mossy,992,S,5
S160,insistent,745,S,7.4
S160,lender,745,S,6.22
S160,barker,988,L,5.96
S160,wrongly,870,L,8.17
S160,awareness,736,S,7.78
S160,chilly,665,S,6.19
S160,boldness,862,S,5.94
S160,dampish,702,L,6.43
S160,boneless,740,L,7.31
S160,seeker,711,S,7.68
S160,quietly,842,L,7.9
S160,attacker,897,S,8.13
S160,kicking,666,L,6.92
S160,design,66728,S,8.1
S160,shapely,579,L,7.55
S160,faithful,643,L,7.19
S160,angelic,759,S,6.34
S160,risky,601,S,7.51
S160,toaster,619,S,5.83
S160,dryness,601,L,7.77
S160,richness,674,S,7.96
S160,raider,996,S,6.22
S160,hunter,732,L,7.47
S160,harmless,827,S,7
S160,locker,884,L,7.41
S160,densely,990,S,6.48
S160,bearded,972,S,6.36
S160,thruster,633,S,6.37
S160,knocker,825,L,7.01
S160,swimmer,813,L,7.04
S160,deafness,957,L,5.67
S160,jumping,688,L,7.24
S160,locally,992,S,8.41
S160,destroyer,900,S,7.55
S160,grimly,815,S,6.31
S160,tutoring,810,S,6.212606096
S160,shameful,776,L,6.9
S160,avoidable,802,S,7.68
S161,harmless,619,S,7
S161,collector,501,L,8.08
S161,flexible,603,L,6.5
S161,destroyer,538,S,7.55
S161,verbal,668,L,6.05
S161,quietly,695,L,7.9
S161,neatly,697,S,6.83
S161,widowed,787,S,6.21
S161,mildness,991,S,6.52
S161,heater,668,L,7.97
S161,bearded,789,S,6.36
S161,painter,847,L,8.21
S161,strangeness,959,S,7.98
S161,chilly,570,S,6.19
S161,enjoyment,495,S,7.93
S161,speller,583,L,6.66
S161,lender,754,S,6.22
S161,listener,450,S,8.03
S161,barker,994,L,5.96
S161,teacher,474,S,8.64
S161,toaster,498,S,5.83
S161,hugely,994,S,7.56
S161,bossy,14381,S,6.31
S161,campaigner,751,S,7.6
S161,boneless,517,L,7.31
S161,avoidable,494,S,7.68
S161,dietary,812,S,7.07
S161,locker,790,L,7.41
S161,singer,663,S,7.69
S161,shameful,596,L,6.9
S161,risky,432,S,7.51
S161,sailor,580,L,6.61
S161,swimmer,642,L,7.04
S161,buyer,551,S,8.39
S161,amazement,991,S,6.78
S161,weedy,443,L,6.59
S161,doubtful,632,L,8.33
S161,stylish,627,L,7.66
S161,tossing,967,S,6.01
S161,hunter,556,L,7.47
S161,dryness,667,L,7.77
S161,guileless,995,L,4.11
S161,costly,896,S,8.35
S161,jailer,995,S,6.52
S161,guilty,500,S,7.36
S161,thruster,990,S,6.37
S161,striker,861,L,8.14
S161,locally,677,S,8.41
S161,cleaner,549,L,7.96
S161,feeder,866,L,7.94
S161,grimly,988,S,6.31
S161,blindness,568,L,6.93
S161,awareness,22799,S,7.78
S161,wrongly,720,L,8.17
S161,planner,643,S,8.61
S161,mossy,995,S,5
S161,angelic,614,S,6.34
S161,cooling,766,L,7.27
S161,magical,608,S,6.92
S161,deafness,991,L,5.67
S161,conductor,991,L,6.99
S161,shapely,950,L,7.55
S161,editor,570,L,7.17
S161,professor,706,L,8.18
S161,guarding,657,L,7.62
S161,detectable,909,S,6.89
S161,allowance,627,S,8.52
S161,jumping,559,L,7.24
S161,excitement,535,L,7.56
S161,laughing,603,L,8.34
S161,amusement,647,S,6.75
S161,bomber,829,L,7.1
S161,richness,973,S,7.96
S161,bootless,995,L,6.85
S161,seeker,560,S,7.68
S161,faithful,650,L,7.19
S161,knocker,699,L,7.01
S161,raider,860,S,6.22
S161,noticeable,938,S,8.14
S161,densely,571,S,6.48
S161,pusher,890,L,7.83
S161,dancer,503,L,7.6
S161,insistent,686,S,7.4
S161,creamy,743,L,6.67
S161,puncher,530,L,5.78
S161,tutoring,941,S,6.212606096
S161,peaking,588,S,6.3
S161,kicking,600,L,6.92
S161,renter,732,L,7.43
S161,madness,658,L,7.17
S161,effortless,926,S,7.81
S161,design,753,S,8.1
S161,attacker,992,S,8.13
S161,dullness,750,S,6.56
S161,cloudless,990,L,7.07
S161,boldness,846,S,5.94
S161,dreamer,570,L,7.75
S161,dampish,774,L,6.43
S161,composer,731,L,7.08
S161,parking,511,L,7.57
S162,swimmer,669,L,7.04
S162,speller,541,L,6.66
S162,effortless,582,S,7.81
S162,composer,612,L,7.08
S162,kicking,545,L,6.92
S162,raider,467,S,6.22
S162,quietly,534,L,7.9
S162,puncher,549,L,5.78
S162,lender,641,S,6.22
S162,boldness,752,S,5.94
S162,shapely,688,L,7.55
S162,avoidable,566,S,7.68
S162,locally,486,S,8.41
S162,grimly,482,S,6.31
S162,guileless,436,L,4.11
S162,cooling,661,L,7.27
S162,dampish,636,L,6.43
S162,neatly,728,S,6.83
S162,dietary,540,S,7.07
S162,striker,537,L,8.14
S162,hunter,438,L,7.47
S162,locker,542,L,7.41
S162,noticeable,531,S,8.14
S162,cleaner,658,L,7.96
S162,excitement,505,L,7.56
S162,flexible,620,L,6.5
S162,bootless,541,L,6.85
S162,bossy,638,S,6.31
S162,collector,505,L,8.08
S162,weedy,815,L,6.59
S162,tossing,593,S,6.01
S162,singer,455,S,7.69
S162,creamy,533,L,6.67
S162,professor,456,L,8.18
S162,feeder,804,L,7.94
S162,laughing,454,L,8.34
S162,enjoyment,477,S,7.93
S162,magical,461,S,6.92
S162,campaigner,493,S,7.6
S162,cloudless,462,L,7.07
S162,mildness,524,S,6.52
S162,pusher,476,L,7.83
S162,painter,488,L,8.21
S162,design,460,S,8.1
S162,dullness,614,S,6.56
S162,amusement,441,S,6.75
S162,dancer,618,L,7.6
S162,doubtful,500,L,8.33
S162,strangeness,525,S,7.98
S162,hugely,539,S,7.56
S162,tutoring,489,S,6.212606096
S162,bearded,447,S,6.36
S162,dreamer,454,L,7.75
S162,sailor,379,L,6.61
S162,stylish,510,L,7.66
S162,conductor,518,L,6.99
S162,richness,648,S,7.96
S162,bomber,675,L,7.1
S162,blindness,491,L,6.93
S162,planner,629,S,8.61
S162,buyer,507,S,8.39
S162,angelic,563,S,6.34
S162,amazement,463,S,6.78
S162,seeker,456,S,7.68
S162,toaster,546,S,5.83
S162,renter,625,L,7.43
S162,peaking,403,S,6.3
S162,jailer,517,S,6.52
S162,madness,564,L,7.17
S162,attacker,375,S,8.13
S162,knocker,472,L,7.01
S162,mossy,440,S,5
S162,parking,676,L,7.57
S162,thruster,637,S,6.37
S162,dryness,563,L,7.77
S162,chilly,471,S,6.19
S162,risky,531,S,7.51
S162,allowance,517,S,8.52
S162,verbal,42435,L,6.05
S162,densely,701,S,6.48
S162,faithful,477,L,7.19
S162,costly,577,S,8.35
S162,widowed,571,S,6.21
S162,insistent,620,S,7.4
S162,awareness,507,S,7.78
S162,harmless,537,S,7
S162,barker,987,L,5.96
S162,guilty,738,S,7.36
S162,teacher,526,S,8.64
S162,listener,532,S,8.03
S162,detectable,529,S,6.89
S162,heater,574,L,7.97
S162,deafness,577,L,5.67
S162,shameful,610,L,6.9
S162,wrongly,555,L,8.17
S162,editor,434,L,7.17
S162,jumping,449,L,7.24
S162,guarding,734,L,7.62
S162,destroyer,444,S,7.55
S162,boneless,539,L,7.31
S163,dampish,992,L,6.43
S163,destroyer,994,S,7.55
S163,dryness,790,L,7.77
S163,cleaner,602,L,7.96
S163,barker,988,L,5.96
S163,excitement,722,L,7.56
S163,bearded,805,S,6.36
S163,shapely,696,L,7.55
S163,sailor,907,L,6.61
S163,chilly,673,S,6.19
S163,jailer,707,S,6.52
S163,attacker,680,S,8.13
S163,editor,995,L,7.17
S163,composer,699,L,7.08
S163,doubtful,852,L,8.33
S163,puncher,640,L,5.78
S163,noticeable,797,S,8.14
S163,planner,624,S,8.61
S163,stylish,750,L,7.66
S163,knocker,488,L,7.01
S163,dreamer,591,L,7.75
S163,heater,375,L,7.97
S163,blindness,454,L,6.93
S163,jumping,589,L,7.24
S163,painter,636,L,8.21
S163,toaster,679,S,5.83
S163,striker,531,L,8.14
S163,peaking,677,S,6.3
S163,awareness,613,S,7.78
S163,quietly,992,L,7.9
S163,madness,859,L,7.17
S163,bossy,583,S,6.31
S163,kicking,442,L,6.92
S163,amazement,635,S,6.78
S163,grimly,992,S,6.31
S163,wrongly,687,L,8.17
S163,weedy,997,L,6.59
S163,professor,524,L,8.18
S163,densely,994,S,6.48
S163,dullness,951,S,6.56
S163,locally,632,S,8.41
S163,guarding,530,L,7.62
S163,widowed,891,S,6.21
S163,seeker,533,S,7.68
S163,lender,576,S,6.22
S163,richness,546,S,7.96
S163,allowance,608,S,8.52
S163,dietary,598,S,7.07
S163,boldness,611,S,5.94
S163,risky,753,S,7.51
S163,dancer,614,L,7.6
S163,costly,606,S,8.35
S163,bootless,923,L,6.85
S163,speller,749,L,6.66
S163,design,720,S,8.1
S163,conductor,573,L,6.99
S163,campaigner,992,S,7.6
S163,boneless,440,L,7.31
S163,hunter,639,L,7.47
S163,locker,609,L,7.41
S163,tutoring,849,S,6.212606096
S163,parking,652,L,7.57
S163,shameful,848,L,6.9
S163,guilty,638,S,7.36
S163,effortless,990,S,7.81
S163,creamy,612,L,6.67
S163,raider,527,S,6.22
S163,teacher,603,S,8.64
S163,cloudless,612,L,7.07
S163,buyer,704,S,8.39
S163,hugely,773,S,7.56
S163,laughing,519,L,8.34
S163,bomber,884,L,7.1
S163,verbal,428,L,6.05
S163,cooling,596,L,7.27
S163,swimmer,478,L,7.04
S163,angelic,506,S,6.34
S163,harmless,566,S,7
S163,faithful,461,L,7.19
S163,insistent,530,S,7.4
S163,neatly,459,S,6.83
S163,feeder,514,L,7.94
S163,flexible,467,L,6.5
S163,magical,633,S,6.92
S163,tossing,559,S,6.01
S163,singer,623,S,7.69
S163,detectable,675,S,6.89
S163,deafness,613,L,5.67
S163,enjoyment,664,S,7.93
S163,amusement,527,S,6.75
S163,strangeness,631,S,7.98
S163,guileless,657,L,4.11
S163,pusher,707,L,7.83
S163,mildness,505,S,6.52
S163,thruster,394,S,6.37
S163,collector,505,L,8.08
S163,renter,525,L,7.43
S163,mossy,620,S,5
S163,listener,487,S,8.03
S163,avoidable,611,S,7.68
S164,doubtful,456,L,8.33
S164,cooling,494,L,7.27
S164,hugely,780,S,7.56
S164,bomber,697,L,7.1
S164,collector,936,L,8.08
S164,risky,552,S,7.51
S164,amazement,672,S,6.78
S164,dryness,657,L,7.77
S164,striker,709,L,8.14
S164,tossing,747,S,6.01
S164,raider,795,S,6.22
S164,amusement,790,S,6.75
S164,strangeness,675,S,7.98
S164,detectable,725,S,6.89
S164,toaster,997,S,5.83
S164,feeder,790,L,7.94
S164,bossy,686,S,6.31
S164,laughing,893,L,8.34
S164,insistent,722,S,7.4
S164,guilty,526,S,7.36
S164,jailer,823,S,6.52
S164,lender,745,S,6.22
S164,listener,590,S,8.03
S164,deafness,724,L,5.67
